ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
10,MES 03-26,2025-11-19 07:11:00,Short,6724.74541284404,2025-11-19 07:12:00,6726.5,SL_Short_02,-52.64,10.92,-63.56,-52.64,0.00,Asia High,2,-1.00
11.1,MES 03-26,2025-11-19 07:39:00,Short,6723.49921345595,2025-11-19 10:09:00,6705.75,TP1_Short_03,88.75,1.82,86.93,-50.01,179.99,Asia High,3,1.48
11.2,MES 03-26,2025-11-19 07:39:00,Short,6723.49921345595,2025-11-19 10:44:00,6723.49921345595,SL_Short_03,0.00,1.82,-1.82,-50.01,179.99,Asia High,3,0.00
12.1,MES 03-26,2025-11-19 11:26:00,Short,6761.74990475586,2025-11-19 11:58:00,6725.75,TP1_Short_01,180.00,1.82,178.18,-2.50,362.50,Asia High,1,2.48
12.2,MES 03-26,2025-11-19 11:26:00,Short,6761.74990475586,2025-11-19 13:34:00,6695.25,TP2_Short_01,332.50,1.82,330.68,-2.50,362.50,Asia High,1,4.59
13,MES 03-26,2025-11-20 09:38:00,Short,6818.49944178628,2025-11-20 09:50:00,6827,SL_Short_01,-85.01,3.64,-88.65,-85.01,64.99,Asia High,1,-1.00
14,MES 03-26,2025-11-20 09:58:00,Short,6828.5,2025-11-20 10:32:00,6832.75,SL_Short_02,-106.25,9.10,-115.35,-106.25,218.75,Asia High,2,-1.00
15,MES 03-26,2025-11-20 11:19:00,Short,6833.74194178812,2025-11-20 11:38:00,6850,SL_Short_01,-162.58,3.64,-166.22,-162.58,29.92,USA High,1,-1.00
16,MES 03-26,2025-11-20 11:44:00,Short,6847.74991460777,2025-11-20 12:01:00,6819.5,TP1_Short_02,423.75,5.46,418.29,-43.75,712.50,USA High,2,4.84
16.2,MES 03-26,2025-11-20 11:44:00,Short,6847.74991460777,2025-11-20 12:56:00,6718,TP2_Short_02,1297.50,3.64,1293.86,-43.75,1300.00,USA High,2,14.83
17,MES 03-26,2025-11-20 13:26:00,Long,6674.25036524452,2025-11-20 13:36:00,6659.5,SL_Long_01,-147.50,3.64,-151.14,-147.50,150.00,Asia Low,1,-1.00
18,MES 03-26,2025-11-20 13:44:00,Long,6666.25599548575,2025-11-20 14:51:00,6648,SL_Long_01,-182.56,3.64,-186.20,-182.56,474.94,USA Low,1,-1.00
